CH1;CH2;PPG
144.87746;126.81377;588.523
144.87538;126.815125;588.5116
144.87482;126.81887;588.5004
144.88463;126.83081;588.4885
144.89438;126.844025;588.47906
144.89111;126.84905;588.4676
144.89233;126.84499;588.4558
144.88849;126.83968;588.44965
144.88449;126.83337;588.445
144.87758;126.82426;588.4401
144.87694;126.825165;588.4224
144.87746;126.82648;588.4051
144.86942;126.82914;588.3933
144.87212;126.834175;588.3837
144.87541;126.836464;588.37354
144.868;126.82473;588.3663
144.8638;126.81897;588.35504
144.86195;126.81644;588.34064
144.84645;126.816315;588.3311
144.83377;126.823616;588.3229
144.81755;126.820656;588.31024
144.79756;126.806305;588.29987
144.79341;126.787926;588.2901
144.79213;126.78187;588.2792
144.78911;126.78706;588.2716
144.79395;126.79391;588.26495
144.81581;126.8007;588.26166
144.855;126.82628;588.24896
144.91196;126.880264;588.2391
144.98076;126.954956;588.2325
145.03072;127.049324;588.2166
145.0632;127.177826;588.21185
145.09506;127.336815;588.2015
145.1216;127.49934;588.1917
145.15695;127.6525;588.1873
145.20547;127.79994;588.1701
145.24112;127.9454;588.1595
145.2594;128.10847;588.152
145.29507;128.26085;588.1427
145.27702;128.33875;588.1311
145.18555;128.38101;588.1224
145.12877;128.39536;588.1155
145.09676;128.363;588.1203
145.07256;128.23593;588.11273
145.03291;127.94761;588.1009
144.98494;127.62427;588.1083
144.94984;127.3478;588.09186
144.92;127.10037;588.0676
144.88225;126.93703;588.0646
144.8467;126.852554;588.0616
144.8173;126.85172;588.0514
144.81834;126.86979;588.047
144.8505;126.86228;588.0389
144.89517;126.85713;588.0295
144.94992;126.87413;588.0223
144.97545;126.88641;588.0159
144.96858;126.8857;588.00287
144.96298;126.902725;588.00366
144.96077;126.92127;587.9971
144.95221;126.93118;587.99207
144.94524;126.94608;587.9824
144.93704;126.952385;587.96857
144.91899;126.95446;587.96466
144.89886;126.95777;587.96594
144.88135;126.95606;587.96783
144.87466;126.94867;587.9629
144.87541;126.9443;587.9597
144.87767;126.944855;587.9475
144.87991;126.94295;587.943
144.86496;126.929665;587.941
144.86015;126.922226;587.93866
144.86649;126.92582;587.93225
144.86864;126.92439;587.9228
144.8579;126.91121;587.91833
144.84885;126.90577;587.9149
144.85228;126.914696;587.908
144.86456;126.91507;587.91223
144.86195;126.91865;587.91534
144.85458;126.915565;587.9071
144.86041;126.92444;587.89014
144.86842;126.9351;587.88934
144.86761;126.93655;587.8854
144.85614;126.92474;587.88007
144.8522;126.917885;587.88385
144.85109;126.91872;587.885
144.85274;126.92961;587.88184
144.85953;126.93605;587.8783
144.86203;126.94148;587.87476
144.86552;126.94406;587.8646
144.85791;126.939224;587.85913
144.85583;126.93724;587.8584
144.85423;126.93384;587.8539
144.8534;126.93707;587.85156
144.85678;126.94053;587.8484
144.8534;126.93641;587.8398
144.84923;126.934456;587.83716
144.84856;126.933174;587.83154
144.85262;126.93832;587.82776
144.84903;126.93508;587.8254
144.84682;126.93584;587.8219
144.85088;126.94173;587.81793
144.85957;126.948616;587.8165
144.86208;126.95911;587.8136
144.85626;126.95935;587.80865
144.8535;126.96282;587.80566
144.86293;126.96652;587.80115
144.86577;126.96568;587.79767
144.86125;126.960556;587.79706
144.86609;126.95968;587.79724
144.86787;126.963875;587.7908
144.8656;126.97284;587.7827
144.87297;126.98321;587.7778
144.87935;126.99024;587.7753
144.88242;126.99845;587.7683
144.89093;127.00927;587.7653
144.88448;127.00524;587.7629
144.89067;127.00651;587.7573
144.90033;127.01559;587.75226
144.89763;127.02105;587.7483
144.89288;127.02195;587.74866
144.89877;127.02813;587.7423
144.90182;127.033806;587.7432
144.90427;127.038574;587.74884
144.89803;127.03392;587.7464
144.89203;127.03089;587.7475
144.90796;127.04423;587.73364
144.90736;127.04966;587.7183
144.91193;127.06398;587.7109
144.91269;127.06844;587.70764
144.91653;127.075714;587.703
144.92247;127.083275;587.6981
144.92328;127.084465;587.6975
144.92123;127.08203;587.6946
144.92545;127.08554;587.69214
144.92593;127.08323;587.68335
144.91866;127.086205;587.6764
144.92612;127.095535;587.67065
144.93726;127.10521;587.669
144.94649;127.11975;587.6675
144.94519;127.12335;587.6629
144.93456;127.114746;587.66254
144.9301;127.113434;587.6625
144.92784;127.11003;587.6567
144.93332;127.114456;587.6564
144.93613;127.12362;587.65857
144.92738;127.12001;587.6634
144.92831;127.123634;587.6604
144.93492;127.13187;587.6584
144.92844;127.1281;587.661
144.92844;127.13089;587.66754
144.926;127.132675;587.6796
144.93427;127.1414;587.69147
144.93726;127.15562;587.7024
144.93549;127.153984;587.7187
144.93938;127.159;587.74023
144.94125;127.17135;587.76117
144.93823;127.16901;587.7865
144.93925;127.1697;587.8156
144.9446;127.173416;587.8488
144.94464;127.17714;587.8891
144.94566;127.18339;587.93134
144.9473;127.18808;587.97705
144.95158;127.20189;588.0271
144.94815;127.20475;588.0793
144.94014;127.20399;588.1341
144.93835;127.20356;588.19086
144.94742;127.210335;588.24976
144.95166;127.21073;588.3084
144.9585;127.22156;588.36786
144.96399;127.23329;588.4275
144.96622;127.24518;588.4844
144.96852;127.25158;588.541
144.96008;127.24905;588.5957
144.96156;127.24717;588.64484
144.97142;127.24995;588.6921
144.96877;127.25567;588.73865
144.96962;127.26877;588.7837
144.96915;127.27745;588.82385
144.97198;127.28476;588.8629
144.9791;127.29184;588.9014
144.97853;127.29557;588.93555
144.97171;127.292465;588.9697
144.97343;127.2959;589.0042
144.98004;127.29962;589.0366
144.98294;127.30448;589.0651
144.98795;127.3158;589.09247
144.99028;127.32081;589.1207
144.99872;127.33344;589.14886
145.0057;127.34303;589.17377
144.99583;127.339264;589.1962
144.9959;127.33932;589.2184
144.99121;127.33316;589.2418
144.98386;127.32372;589.2597
144.97571;127.31728;589.2786
144.96675;127.31488;589.2945
144.9502;127.306145;589.3108
144.94623;127.30216;589.32465
144.94786;127.294945;589.3384
144.9382;127.27914;589.35077
144.91301;127.25412;589.362
144.89607;127.23033;589.37274
144.88521;127.20971;589.38416
144.86763;127.19111;589.3903
144.85498;127.17118;589.3978
144.85884;127.167816;589.40735
144.85849;127.16611;589.41144
144.8491;127.14307;589.4156
144.83197;127.11732;589.4201
144.81581;127.0961;589.42395
144.80583;127.07495;589.4254
144.80118;127.06539;589.42804
144.79472;127.04935;589.4281
144.78429;127.03371;589.4302
144.77798;127.02315;589.4318
144.78076;127.015396;589.43085
144.77031;126.99353;589.4287
144.76038;126.96945;589.42535
144.7595;126.955055;589.4228
144.7554;126.94857;589.4226
144.74428;126.93667;589.4197
144.73955;126.922295;589.41736
144.7392;126.91648;589.41284
144.73;126.90654;589.4086
144.71655;126.8928;589.4038
144.7038;126.87948;589.39886
144.70459;126.86458;589.39435
144.69843;126.856606;589.3869
144.69366;126.85088;589.38043
144.69067;126.84438;589.3755
144.69406;126.8485;589.37
144.69673;126.8494;589.3637
144.69211;126.83954;589.35394
144.69612;126.83598;589.34656
144.70496;126.84222;589.3433
144.70685;126.8413;589.3371
144.70485;126.83897;589.3286
144.69847;126.836655;589.32025
144.69429;126.83319;589.313
144.70354;126.84491;589.3049
144.70781;126.84676;589.2978
144.69958;126.834946;589.2897
144.7014;126.82962;589.28033
144.699;126.82798;589.2739
144.6989;126.82664;589.2646
144.7032;126.8342;589.2568
144.70868;126.84634;589.2475
144.72041;126.8562;589.23706
144.72105;126.85613;589.2293
144.70872;126.8436;589.2229
144.71448;126.83808;589.2167
144.71825;126.84009;589.2143
144.71762;126.844025;589.2096
144.71657;126.848076;589.1989
144.72284;126.8553;589.1839
144.73164;126.86202;589.171
144.7288;126.85756;589.1609
144.72255;126.84932;589.1467
144.71274;126.84028;589.1372
144.70876;126.830574;589.1301
144.70581;126.825806;589.1247
144.7012;126.82643;589.1173
144.70459;126.82881;589.1114
144.70018;126.82795;589.10297
144.69902;126.824425;589.0762
144.69687;126.82127;589.06616
144.69656;126.812836;589.06116
144.69315;126.80737;589.0427
144.69595;126.81134;589.04144
144.70041;126.81174;589.02716
144.70384;126.81701;589.0007
144.69922;126.820724;588.9823
144.70316;126.820724;588.9686
144.70813;126.82311;588.96136
144.7035;126.812096;588.95184
144.69905;126.80256;588.94275
144.69266;126.792305;588.93097
144.69044;126.78997;588.9121
144.69266;126.795746;588.89374
144.68317;126.78635;588.8782
144.68091;126.78317;588.86237
144.68944;126.79283;588.8515
144.6909;126.78885;588.8442
144.68387;126.774666;588.8324
144.67091;126.76036;588.8259
144.67236;126.76238;588.8094
144.68507;126.76846;588.7991
144.68005;126.76887;588.79297
144.68114;126.77054;588.7738
144.68643;126.77047;588.7562
144.68329;126.75993;588.74567
144.68198;126.75771;588.73553
144.68404;126.755905;588.7345
144.678;126.75247;588.72253
144.66388;126.744026;588.7109
144.66154;126.74644;588.7006
144.66426;126.74932;588.6924
144.67014;126.75297;588.68945
144.67328;126.75988;588.69165
144.67145;126.751686;588.67957
144.67216;126.739716;588.6681
144.6749;126.73647;588.6673
144.67404;126.7344;588.6659
144.67706;126.73893;588.6628
144.678;126.73697;588.6616
144.66832;126.730606;588.65985
144.66348;126.72805;588.66156
144.6554;126.71647;588.6665
144.65442;126.714966;588.6656
144.64853;126.715775;588.6624
144.64546;126.71243;588.66504
144.64415;126.70808;588.6697
144.63014;126.69363;588.67163
144.62415;126.6905;588.67664
144.63023;126.69463;588.6823
144.62085;126.68371;588.68713
144.60811;126.670265;588.6948
144.60922;126.66725;588.70056
144.6139;126.66392;588.70685
144.61353;126.66783;588.7169
144.61711;126.673294;588.7236
144.61324;126.68016;588.7323
144.61148;126.689;588.7393
144.60251;126.682304;588.7512
144.59364;126.67744;588.7603
144.59045;126.678795;588.7685
144.59439;126.69067;588.7785
144.5903;126.691605;588.7878
144.59856;126.69904;588.8002
144.6036;126.69966;588.81055
144.60847;126.70552;588.823
144.61284;126.704926;588.83374
144.61372;126.70145;588.84674
144.60767;126.69456;588.8593
144.5984;126.689865;588.8701
144.60313;126.69539;588.8811
144.6037;126.70135;588.8888
144.61093;126.706406;588.8955
144.6115;126.705025;588.9027
144.60898;126.70588;588.91235
144.60838;126.70693;588.9225
144.6111;126.71253;588.9373
144.62186;126.72565;588.9397
144.62555;126.732086;588.9451
144.62823;126.74021;588.9517
144.62611;126.739975;588.9564
144.62856;126.74443;588.9605
144.6277;126.74598;588.9645
144.62283;126.742836;588.97064
144.61975;126.73583;588.9751
144.61386;126.72958;588.9826
144.6097;126.725174;588.9895
144.61098;126.7215;588.9929
144.6061;126.70717;588.9931
144.6004;126.69908;588.99506
144.59436;126.69477;588.99915
144.58946;126.69101;588.9997
144.58275;126.67083;589.0005
144.58203;126.6556;589.0034
144.57358;126.64091;589.0049
144.56714;126.62642;589.0054
144.5616;126.618904;589.00635
144.55647;126.61111;589.0044
144.54713;126.59929;589.0049
144.53676;126.57902;589.0045
144.5229;126.546974;589.0047
144.50375;126.52776;589.007
144.5013;126.525475;589.009
144.49179;126.51657;589.00916
144.48872;126.513626;589.00665
144.49196;126.51522;589.0221
144.48143;126.50304;589.00745
144.46304;126.483345;588.99756
144.44086;126.461716;588.9967
144.41133;126.436424;588.9903
144.39168;126.419395;588.9792
144.37683;126.40879;588.9762
144.37791;126.41165;588.97253
144.38356;126.420135;588.9673
144.37537;126.41284;588.9663
144.37685;126.41282;588.9584
144.38002;126.41577;588.95166
144.37982;126.411316;588.9476
144.38142;126.40929;588.9415
144.3737;126.40225;588.9371
144.37633;126.4064;588.9316
144.37988;126.40814;588.9227
144.39099;126.4188;588.9172
144.39998;126.43747;588.90985
144.41086;126.44527;588.9024
144.42253;126.44557;588.8991
144.4258;126.44868;588.89417
144.42365;126.44402;588.8881
144.42935;126.44429;588.87866
144.42194;126.44191;588.8726
144.41693;126.442986;588.8652
144.41336;126.44279;588.8577
144.4119;126.44474;588.8532
144.40628;126.44324;588.8471
144.3987;126.43158;588.83795
144.39392;126.41978;588.8309
144.39133;126.41511;588.81396
144.39204;126.41218;588.80676
144.39067;126.41291;588.80225
144.38737;126.41385;588.7908
144.39702;126.42531;588.78015
144.39833;126.42357;588.7662
144.38948;126.41356;588.7579
144.36314;126.39782;588.7501
144.33913;126.38199;588.7403
144.33572;126.377266;588.7286
144.33255;126.37398;588.7191
144.32597;126.365685;588.7112
144.31241;126.360054;588.7002
144.30746;126.35385;588.6898
144.32423;126.34947;588.68195
144.35585;126.35152;588.673
144.39822;126.392815;588.65814
144.44601;126.46441;588.6481
144.496;126.55744;588.63873
144.54584;126.70811;588.627
144.58022;126.8898;588.61804
144.59653;127.065704;588.61127
144.608;127.24189;588.6019
144.64386;127.419586;588.5925
144.66794;127.58531;588.5887
144.69151;127.728096;588.5912
144.71396;127.86436;588.5772
144.71074;127.98273;588.5553
144.65372;128.05125;588.55005
144.59456;128.06944;588.5408
144.54684;128.03172;588.5372
144.51909;127.898544;588.539
144.50018;127.63674;588.5376
144.47383;127.310745;588.512
144.42546;127.00853;588.4961
144.38748;126.73568;588.4803
144.32321;126.52504;588.47394
144.2607;126.39644;588.4698
144.24358;126.386375;588.4564
144.25375;126.41735;588.44836
144.26472;126.409386;588.4339
144.28029;126.37575;588.42554
144.31084;126.364136;588.4174
144.35924;126.385254;588.4071
144.40001;126.41244;588.3978
144.41588;126.426575;588.3916
144.4225;126.445915;588.3905
144.42143;126.47328;588.37427
144.41641;126.486565;588.36206
144.41328;126.488914;588.358
144.39401;126.48432;588.35065
144.38426;126.48561;588.3341
144.37866;126.50065;588.3273
144.37471;126.512856;588.3199
144.36977;126.514786;588.31335
144.37497;126.51868;588.3086
144.37346;126.51601;588.3058
144.37459;126.5107;588.29877
144.37892;126.51095;588.27765
144.37798;126.50656;588.268
144.37883;126.51238;588.26166
144.37823;126.513596;588.2554
144.37863;126.51303;588.2481
144.37965;126.510376;588.2409
144.36942;126.500244;588.23206
144.36188;126.49603;588.2227
144.35939;126.493805;588.21484
144.36522;126.49498;588.208
144.37643;126.5069;588.20087
144.37277;126.50916;588.19293
144.3716;126.50792;588.18585
144.3685;126.50537;588.1792
144.3688;126.508705;588.1728
144.3659;126.5022;588.1676
144.35248;126.493904;588.1605
144.34322;126.48911;588.1551
144.3459;126.490395;588.1492
144.35594;126.50011;588.1416
144.34865;126.49863;588.1338
144.34953;126.50351;588.1283
144.34505;126.50964;588.1228
144.34462;126.50134;588.11865
144.33237;126.48191;588.11444
144.3278;126.47686;588.1074
144.33667;126.48718;588.10345
144.33818;126.49522;588.09515
144.3336;126.497;588.0897
144.33388;126.499916;588.08545
144.33847;126.506325;588.0796
144.34009;126.504105;588.076
144.3309;126.49128;588.0749
144.32475;126.482155;588.07214
144.33017;126.49052;588.0685
144.342;126.50272;588.06976
144.34148;126.51129;588.06354
144.34341;126.520485;588.0475
144.33925;126.52318;588.0406
144.3292;126.515366;588.03754
144.32825;126.50659;588.0339
144.3297;126.506065;588.0294
144.32161;126.50072;588.02893
144.32523;126.50525;588.02466
144.33405;126.518005;588.0203
144.34229;126.52783;588.01245
144.35153;126.537796;588.00476
144.35017;126.54433;588.0018
144.35735;126.54881;588.004
144.36028;126.55051;588.00116
144.3564;126.5404;587.9913
144.35597;126.53827;587.9874
144.35966;126.54559;587.9847
144.36409;126.5498;587.98395
144.37103;126.560356;587.9792
144.37463;126.5696;587.97327
144.3648;126.558754;587.9697
144.36452;126.5633;587.97473
144.36862;126.56831;587.96313
144.37299;126.56927;587.9595
144.38625;126.579475;587.9561
144.38832;126.58629;587.9519
144.38583;126.585;587.94617
144.39062;126.59209;587.94275
144.38803;126.59351;587.9422
144.3753;126.587074;587.93823
144.37582;126.585434;587.9401
144.37595;126.58374;587.9373
144.37158;126.58127;587.93835
144.3708;126.58572;587.9337
144.37218;126.59588;587.9277
144.3807;126.61476;587.92596
144.39313;126.62277;587.923
144.3878;126.611275;587.9211
144.38586;126.60555;587.91974
144.38077;126.606865;587.92084
144.38422;126.6108;587.92194
144.38121;126.609795;587.92346
144.38412;126.6181;587.9255
144.39822;126.63188;587.9299
144.40938;126.64489;587.9352
144.40608;126.64508;587.94257
144.4068;126.64594;587.9544
144.40562;126.64649;587.9668
144.40355;126.641365;587.98175
144.4088;126.64363;587.9994
144.4052;126.64747;588.0179
144.4135;126.661255;588.0417
144.41745;126.67243;588.07
144.41096;126.674934;588.0973
144.40956;126.67198;588.129
144.41205;126.67139;588.1608
144.41621;126.67095;588.1994
144.42351;126.67544;588.24146
144.431;126.687004;588.2856
144.43105;126.696014;588.3326
144.43059;126.70002;588.38043
144.42102;126.69026;588.4268
144.42134;126.69127;588.4746
144.43011;126.701904;588.5236
144.4372;126.70657;588.56903
144.4366;126.706474;588.6161
144.43283;126.71528;588.66205
144.44153;126.721016;588.70447
144.44695;126.7313;588.74646
144.45348;126.74281;588.7871
144.45552;126.74548;588.8255
144.45445;126.747604;588.8613
144.45267;126.74474;588.8968
144.44713;126.74317;588.9315
144.44849;126.75106;588.9646
144.4496;126.7513;588.9979
144.46132;126.76034;589.0278
144.47118;126.77708;589.0568
144.47415;126.78455;589.0847
144.47389;126.77764;589.11383
144.45453;126.76258;589.14136
144.43257;126.74641;589.1646
144.42241;126.742744;589.18896
144.42102;126.74484;589.2121
144.42694;126.74794;589.2335
144.42125;126.74435;589.254
144.41057;126.73111;589.2729
144.39972;126.71921;589.2922
144.38913;126.709816;589.31146
144.37962;126.69542;589.3273
144.36908;126.67551;589.34143
144.35835;126.66233;589.3561
144.34209;126.651924;589.3688
144.32979;126.63922;589.38055
144.32364;126.62347;589.3911
144.30878;126.60324;589.4002
144.30373;126.59065;589.4093
144.29295;126.5757;589.419
144.28041;126.55766;589.42535
144.26613;126.54481;589.4328
144.25955;126.53902;589.4377
144.2534;126.5248;589.4441
144.24405;126.51844;589.44867
144.23598;126.50346;589.4514
144.21475;126.469444;589.4534
144.20251;126.4426;589.456
144.1864;126.41489;589.4564
144.17648;126.395485;589.45715
144.1631;126.38532;589.4568
144.16023;126.37298;589.45483
144.15134;126.35414;589.4536
144.13716;126.33812;589.4526
144.12448;126.32546;589.4507
144.10828;126.30426;589.4463
144.10469;126.288246;589.4446
144.09221;126.272;589.4426
144.09221;126.26707;589.4384
144.08621;126.25884;589.43445
144.082;126.2515;589.4302
144.08968;126.25145;589.4268
144.08733;126.24183;589.4209
144.08734;126.23846;589.416
144.08545;126.238914;589.40936
144.08434;126.23355;589.4035
144.07799;126.224014;589.3969
144.07997;126.22308;589.3907
144.07556;126.221985;589.3825
144.07004;126.21388;589.3742
144.06984;126.20273;589.3681
144.07506;126.193;589.3619
144.06631;126.18827;589.35376
144.05624;126.18205;589.34454
144.06383;126.18255;589.3378
144.06293;126.18406;589.3305
144.0557;126.18074;589.3212
144.053;126.17655;589.31085
144.05644;126.17149;589.30316
144.0464;126.149155;589.29456
144.04283;126.147484;589.2866
144.04712;126.15237;589.2846
144.05287;126.15011;589.2762
144.04619;126.14679;589.26416
144.04182;126.14378;589.2536
144.04152;126.14591;589.2478
144.0406;126.148315;589.2426
144.03975;126.14476;589.2238
144.03586;126.134865;589.2073
144.03833;126.12867;589.1974
144.04445;126.13806;589.18555
144.04878;126.14111;589.17316
144.04985;126.14052;589.1628
144.0469;126.138084;589.1539
144.04314;126.138115;589.1409
144.03816;126.12946;589.1336
144.02805;126.11322;589.12555
144.02113;126.098434;589.11304
144.02516;126.09212;589.1004
144.02351;126.093315;589.0843
144.01723;126.0896;589.0609
144.01353;126.083755;589.0501
144.01785;126.09212;589.0373
144.00809;126.085396;589.026
143.99896;126.074936;589.0169
143.99457;126.070045;589.00085
143.98933;126.06642;588.9911
143.99362;126.06403;588.9787
143.99062;126.05397;588.96606
143.98834;126.04597;588.936
143.98062;126.0432;588.92084
143.96957;126.031136;588.9068
143.962;126.017715;588.9002
143.95926;126.00536;588.89435
143.94765;125.99549;588.8838
143.95268;125.99602;588.8459
143.95311;125.99072;588.82996
143.93166;125.97592;588.8143
143.93051;125.97379;588.79724
143.92497;125.966064;588.78625
143.91747;125.955696;588.774
143.91432;125.94251;588.7633
143.90018;125.925224;588.7637
143.88075;125.90554;588.75354
143.87991;125.89929;588.744
143.87987;125.9;588.72876
143.87682;125.89881;588.7127
143.88289;125.90579;588.701
143.88503;125.90821;588.69476
143.88449;125.90186;588.6879
143.8794;125.893394;588.688
143.87138;125.88639;588.6843
143.85295;125.87552;588.67596
143.854;125.87652;588.6725
143.84753;125.87718;588.6649
143.84816;125.87566;588.6614
143.84787;125.87063;588.6573
143.84184;125.8655;588.657
143.83984;125.85924;588.65533
143.83163;125.84731;588.6564
143.83118;125.846;588.657
143.82843;125.84097;588.6553
143.8224;125.83468;588.65985
143.82399;125.83327;588.6648
143.83069;125.83553;588.66693
143.82747;125.83193;588.6751
143.81252;125.815315;588.67834
143.79843;125.80495;588.68536
143.79785;125.806854;588.694
143.79604;125.81136;588.70123
143.79213;125.81002;588.7058
143.78519;125.8093;588.7158
143.77997;125.8138;588.72577
143.76088;125.80811;588.7356
143.74873;125.791214;588.7436
143.75029;125.78444;588.7547
143.74821;125.7796;588.76465
143.7419;125.776794;588.7765
143.74773;125.78483;588.7873
143.75822;125.79266;588.8006
143.76302;125.80149;588.81305
143.7637;125.80907;588.8255
143.76811;125.80669;588.83844
143.76732;125.80194;588.8515
143.76045;125.79562;588.86017
143.7619;125.78676;588.8714
143.7678;125.797386;588.88324
143.77412;125.81491;588.89716
143.77985;125.82614;588.90576
143.78824;125.83849;588.91296
143.7823;125.839325;588.9237
143.77643;125.84119;588.93646
143.7758;125.83587;588.94464
143.78209;125.84438;588.953
143.78938;125.85258;588.96173
143.80179;125.85751;588.96906
143.79672;125.84912;588.97473
143.79384;125.8496;588.98254
143.79362;125.84634;588.9888
143.7976;125.838356;588.99536
143.7995;125.83827;589.00195
143.79959;125.840805;589.00964
143.80356;125.841354;589.01996
143.78777;125.824165;589.0225
143.77415;125.80936;589.02423
143.78696;125.80828;589.02765
143.79225;125.804375;589.0304
143.79008;125.79929;589.03326
143.78445;125.783516;589.03406
143.7736;125.76846;589.0367
143.77399;125.76144;589.0402
143.77797;125.75161;589.04034
143.77309;125.73599;589.0418
143.75903;125.727486;589.0414
143.7448;125.72705;589.0419
143.74973;125.72777;589.0452
143.75089;125.720474;589.04675
143.75687;125.71952;589.04584
143.7689;125.72715;589.04443
143.76907;125.73084;589.04456
143.7597;125.72918;589.04297
143.76988;125.73554;589.0393
143.78178;125.74212;589.0351
143.78722;125.75309;589.03326
143.78369;125.74508;589.0307
143.7904;125.744316;589.02875
143.79015;125.73974;589.0264
143.78365;125.74013;589.02765
143.79205;125.75807;589.0225
143.80133;125.76856;589.0111
143.79904;125.76761;589.00854
143.80405;125.77538;589.0053
143.79778;125.77402;588.999
143.78394;125.76119;588.9962
143.78331;125.75981;588.9931
143.79001;125.76477;588.9916
143.7912;125.76289;588.99097
143.79979;125.76234;588.9822
143.80698;125.76734;588.9738
143.80762;125.77934;588.9689
143.82086;125.78926;588.9618
143.81413;125.786415;588.9521
143.81001;125.78585;588.9426
143.8101;125.78299;588.9364
143.81255;125.7848;588.9306
143.82393;125.7905;588.92596
143.82562;125.78854;588.9231
143.8203;125.793144;588.91156
143.81998;125.79403;588.906
143.81282;125.790146;588.903
143.81227;125.78759;588.89484
143.81833;125.792885;588.8824
143.81662;125.79953;588.875
143.82124;125.81501;588.87164
143.81871;125.81136;588.86194
143.80717;125.79464;588.84656
143.78848;125.7827;588.83795
143.78159;125.76568;588.8326
143.76857;125.74003;588.82635
143.75755;125.72524;588.8167
143.74406;125.71661;588.8061
143.7408;125.7159;588.7983
143.76013;125.7205;588.7867
143.78386;125.724525;588.77704
143.82387;125.75898;588.77094
143.86884;125.83582;588.76416
143.91689;125.91717;588.75385
143.95786;126.02923;588.7377
144.00449;126.204994;588.7326
144.01726;126.387924;588.72626
144.01598;126.56054;588.7221
144.03806;126.74748;588.7113
144.07782;126.94213;588.696
144.09174;127.0885;588.6829
144.10283;127.20844;588.6755
144.11736;127.32398;588.67
144.08914;127.422806;588.66376
144.03276;127.4611;588.6528
143.99394;127.46277;588.6492
143.9695;127.40993;588.6431
143.94359;127.24804;588.6352
143.92534;126.95453;588.61865
143.89575;126.63123;588.602
143.86902;126.33815;588.5935
143.8282;126.07999;588.59076
143.75664;125.871635;588.5807
143.70215;125.74682;588.56415
143.70787;125.754684;588.5568
143.71631;125.78213;588.5499
143.73601;125.787895;588.5367
143.76176;125.7673;588.5291
143.79623;125.76246;588.52234
143.83444;125.781815;588.519
143.85272;125.785446;588.5078
143.84918;125.78556;588.4983
143.84596;125.81074;588.4897
143.85371;125.84564;588.4822
143.85678;125.86162;588.4719
143.85498;125.871414;588.4612
143.84596;125.87008;588.4554
143.83566;125.8744;588.44885
143.82906;125.88059;588.4423
143.81866;125.885414;588.4347
143.80965;125.89059;588.42633
143.81497;125.88878;588.4234
143.81981;125.88417;588.4061
143.81688;125.87881;588.3962
143.79964;125.85528;588.3912
143.78473;125.846054;588.3801
143.78056;125.84543;588.3744
143.76953;125.837204;588.37213
143.7769;125.8367;588.35944
143.78374;125.843994;588.35046
143.77792;125.84416;588.3483
143.78271;125.854294;588.33795
143.79526;125.857735;588.33105
143.78838;125.84798;588.33105
143.77809;125.839584;588.32965
143.79108;125.84123;588.32666
143.79729;125.85084;588.31384
143.79166;125.85878;588.30585
143.7926;125.86167;588.30585
143.80212;125.87129;588.2951
143.80472;125.879715;588.2859
143.8051;125.87313;588.27966
143.80307;125.87492;588.2699
143.80579;125.888374;588.2589
143.80655;125.893585;588.25323
143.80357;125.89161;588.2616
143.80501;125.895256;588.24677
143.8073;125.90682;588.23566
143.81477;125.91235;588.2285
143.80193;125.907776;588.2213
143.79552;125.90344;588.2159
143.80293;125.9011;588.2131
143.80841;125.90308;588.20746
143.81358;125.90525;588.1998
143.83002;125.92582;588.1947
143.831;125.930305;588.20715
143.83694;125.93968;588.21045
143.83578;125.94185;588.1874
143.82124;125.93236;588.1717
143.82399;125.940125;588.1763
143.82138;125.9469;588.17896
143.81213;125.94821;588.1601
143.81413;125.955894;588.1503
143.81636;125.95603;588.1518
143.81064;125.947426;588.1451
143.8042;125.944725;588.1418
143.80865;125.94437;588.13794
143.80829;125.93736;588.13245
143.80472;125.93328;588.1224
143.80193;125.931786;588.12006
143.79857;125.93314;588.11694
143.78322;125.92041;588.11334
143.77814;125.91758;588.11017
143.77281;125.9185;588.10535
143.76605;125.90622;588.10297
143.75778;125.898575;588.1084
143.76071;125.90293;588.0989
143.76874;125.90992;588.0935
143.76836;125.91765;588.09784
143.76204;125.91979;588.08887
143.76367;125.92494;588.08307
143.76308;125.92725;588.07886
143.76677;125.92833;588.07513
143.755;125.92399;588.0717
143.74301;125.91671;588.06793
143.74098;125.90561;588.06635
143.73384;125.90332;588.0641
143.73079;125.90163;588.06055
143.7347;125.8975;588.05945
143.73009;125.89252;588.05597
143.7222;125.886635;588.05414
143.73003;125.89256;588.0547
143.72533;125.897736;588.0573
143.71803;125.89116;588.05084
143.7256;125.895645;588.05273
143.73923;125.90893;588.04913
143.74182;125.916115;588.0489
143.73193;125.913376;588.04877
143.73808;125.919815;588.0556
143.7486;125.922874;588.05884
143.74475;125.92492;588.0658
143.75903;125.9387;588.0777
143.76828;125.95122;588.08997
143.77496;125.959015;588.10046
143.77554;125.96686;588.10864
143.78513;125.97358;588.1247
143.80107;125.985306;588.1392
143.81139;125.98884;588.1579
143.80646;125.98858;588.1863
143.79828;125.99444;588.21155
143.815;126.012794;588.23694
143.82918;126.02257;588.26825
143.84155;126.04711;588.3021
143.85078;126.05969;588.34125
143.8582;126.071976;588.3826
143.86407;126.07558;588.4249
143.86299;126.07603;588.46783
143.86717;126.08218;588.51044
143.87227;126.08849;588.5549
143.88258;126.09505;588.5985
143.89372;126.10447;588.64136
143.8983;126.10988;588.6833
143.90851;126.12572;588.726
